text,label,app_name,store_source,rating,review_date,label_source
"PALAGING ERROR, APP NIYO PROBLEMATIC DI MAKAPAG CASH OUT. GCASH BOSIT KA, BOSIT",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T09:14:57.000Z,strict_rule_relabel
Best app hope to bring back my gcredit and high GScore,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-04-20T22:55:34.000Z,strict_rule_relabel
Hey can you add student ID to verication then i will give 5 star,feature_request,GCash,Google Play (Kaggle public dataset),3,2022-04-21T00:18:58.000Z,strict_rule_relabel
The app is good but can you add student's ID?,feature_request,GCash,Google Play (Kaggle public dataset),4,2022-04-22T00:03:44.000Z,strict_rule_relabel
transaction always failed. bills payment even QR payment. very unreliable,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-03-26T01:14:12.000Z,strict_rule_relabel
ano na naman issue mo gcash? hindi ako makapag cash out verified naman account ko. lagi na lang kayong may problema,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T10:04:56.000Z,strict_rule_relabel
"Dapat nag advisory kayo kung may problema sa system niyo! Kung kailan mag ka-cash out Saka pa malalaman na may problema sa system, I abiso niyo agad sa text para Hindi kami naabala",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T10:29:34.000Z,strict_rule_relabel
Hello po ask ko lang po pano po mapa deactivate ang gcash number? Na scam po kasi ako ginamit na number pang cashout ay ang gcash number nya... Plss help po para di nya magamit ang pera scam nya at di na po sya makapambiktima sa iba...,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2021-09-06T10:53:07.000Z,strict_rule_relabel
This app sucks in verifying my national ID! I take a clear photo of my national id in front and back but the app only accept the front. After sending the photo of the back part of my ID it says 'retry'. Poor service and poor verification system! Please bring back the student ID on the list of accepted ID's!,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-04-22T10:17:46.000Z,strict_rule_relabel
I cannot pay ISP services not working.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-03-27T10:35:46.000Z,strict_rule_relabel
"Bank transfer is not working and just showing a blank page with the ads banner on top. Seriously Gcash?! I can never trust this app again. Also, my sister's account lost 1000 amount and moms account can never be recovered. It still contained a balance of 500 before it just didnt work. Please fix it ASAP and bring back the amount to keep stealing to customers!",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T11:03:45.000Z,strict_rule_relabel
"Hi, Please add limits monitoring feature in the app so that the user can monitor how much limit left, DAILY, MONTHLY and ANNUALLY. Paymaya, Coins.ph and others have this feature. Hopefully to add soon.",feature_request,GCash,Google Play (Kaggle public dataset),5,2022-04-23T01:24:59.000Z,strict_rule_relabel
"1 star only. Im a student only and of course I only have a student ID. my problem is, i can't verify my account because there is no other option in the Recommended IDs, there is no Student ID. please reply coz i already sent my problems on your email and i didn't receive any reply. thank you",feature_request,GCash,Google Play (Kaggle public dataset),1,2020-07-29T11:14:12.000Z,strict_rule_relabel
"Gcash is not reliable when it comes to emergency specially bank transfer, its too long for the to fix when their is an issue, loan shark as well bigger interest. I prefer use the bank app much reliable and convenient to use.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T11:09:50.000Z,strict_rule_relabel
Would be nice to have more valid id options,feature_request,GCash,Google Play (Kaggle public dataset),2,2022-04-23T06:53:05.000Z,strict_rule_relabel
"Masyadong madaming maintenance na nangyayari. Sobrang dami ng napeperwisyo. Pending payments,money transfer for foods or whatever.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-09T11:59:31.000Z,strict_rule_relabel
Could you please add the Student ID in the Recommendation ID's for verification process:) it's kinda annoying tbh:) m,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-04-23T11:06:26.000Z,strict_rule_relabel
"It's okay but it keeps locking up. I use it for Grab and other places but I have been locked out on multiple occasions. Now for 24 hours, it's not available on my Grab app and I can't send money. Figure out what the problems are and get it fixed and maybe I will rate it higher.",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2023-10-09T22:15:20.000Z,strict_rule_relabel
"It was fine when my VERIFICATION was REJECTED, but now i CAN'T EVEN CASH OUT because i am not verified, day by day gcash is becoming more and more corrupted.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-10T02:45:52.000Z,strict_rule_relabel
Gcash needs to put a student ID so we can verify our selves as students that is registered in Gcash.Hope you can add it,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-04-24T11:21:02.000Z,strict_rule_relabel
Not recommended yung app natu!! diko ma open at ma cash out yung pera ko...my trust issue na tuloy kami about sa app natu!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-10T12:05:29.000Z,strict_rule_relabel
"This app is great, very convenient. However the only problem is the 'verification process or getting fully verified system'. I already process getting fully verify but months has passed, I didn't receive any updates why I still not fully verified. If y'all can do some ways to make it easier, that would be great. So, so (3/5 star)",account_access_issue,GCash,Google Play (Kaggle public dataset),3,2022-04-26T06:27:52.000Z,strict_rule_relabel
"I cannot pay my gcredit, whenever I try to pay it always state ""error.. please try again later."" May I ask what should I do?",payment_failure,GCash,Google Play (Kaggle public dataset),5,2023-04-05T07:22:20.000Z,strict_rule_relabel
its seem that gcash always had a problem there are times that when we needed it most wecant send money or transfer it is not available ..hoping that you can do someyhing about it,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2023-10-10T14:33:07.000Z,strict_rule_relabel
Very poor customer service should provide better assistance with your new applicants especially to those who wanted to verify their accounts i already submitted my verification problem in your ticket 5x but u will only reset my verification process right from the start and will send a message again that should wait atleast seven days come on we know that this application is really useful and already required in some companies so can you please fix this issues right away?,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2022-04-26T13:38:33.000Z,strict_rule_relabel
Please paayos naman po. Palagi nalang unavailable yung Bank Transfer. Error nalang all the time. Lahat problema. Nakakainis na. Di nyo alam kung gaano kalaki na didisrupt nyo saaming mga consumer nyo. Please naman. Ayusin nyo na po.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-10T15:14:31.000Z,strict_rule_relabel
please bring back the student id for verifying we badly need it especially now many student using gcash.pleaseee,feature_request,GCash,Google Play (Kaggle public dataset),3,2022-04-27T03:14:33.000Z,strict_rule_relabel
Bat ganyan po gcash ngayon Hindi makapag cash out and cash in Yung ibang pera na wawala Ano po ba problema nkaka asar na,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-10T23:43:49.000Z,strict_rule_relabel
"This app clearly violates it's user's privacy as well as blatantly steals a user's funds and data. Customer service is the worst, and the very people who work for them participate in fraudulent activities aimed at their users.",security_concern,GCash,Google Play (Kaggle public dataset),1,2021-09-10T12:14:38.000Z,strict_rule_relabel
GCash should allow their users to access GCash app even without updating the app in their mobile phones for the mean time or atleast 2 transactions. It is annoying that when you are relying to it and not having cash on hand and ended up hanging just because of system update. GCash MUST notify their users in advance if they will have system updates.,feature_request,GCash,Google Play (Kaggle public dataset),3,2022-04-27T05:38:02.000Z,strict_rule_relabel
"Gcash app keeps crashing every i open pls fix my 2,000 is stuck i cant cash out",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-11T03:03:59.000Z,strict_rule_relabel
please include student id please,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-04-28T03:25:49.000Z,strict_rule_relabel
"It serves its purpose, I guess, when it comes to receiving and sending money, BUT it keeps lagging and I can't verify my email because I receive the verification code after about an hour. By then, the app had already logged me out for inactivity, and I have to request for a new code.",account_access_issue,GCash,Google Play (Kaggle public dataset),2,2020-07-30T17:37:31.000Z,strict_rule_relabel
Atleast can be sure of our security &privacy..tnx.,security_concern,GCash,Google Play (Kaggle public dataset),5,2021-09-10T14:22:41.000Z,strict_rule_relabel
Please make the choices of Valid IDs more inclusive. Please add an option that will let the QC Citizen and other local government-issued IDs to be used. The School ID option must also include college students that don't have other valid IDs. Verification is my main problem and reason why I rarely use your app.,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-04-29T08:50:04.000Z,strict_rule_relabel
"is there any problem right now? coz i cant download the app, i need to pay my bills right now ,so please fix this issues as soon as possible.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-14T02:19:01.000Z,strict_rule_relabel
"I can't log in. It says ""Something is wrong"" with an error code with no description. When you report it to Gcash Help Center, it freezes. Give me back my money!",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-07-31T04:50:45.000Z,strict_rule_relabel
Easy to cash in and cash out. But sometimes the systems error,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-11T15:03:45.000Z,strict_rule_relabel
i can't cash out my money! it always say error!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-11T16:03:04.000Z,strict_rule_relabel
"Using it is very convenient. I only don't like the ""stealing"" option on Gforest. I mean I get that the purpose is for us to plant trees. But we we're able to gain the energy in the first place due to our OWN transaction and yet Gforest friends are stealing it if I had known, I wouldn't have added friends on Gforest lol There's even no option to unfriend. I hope you can add option to unfriend or better yet, remove the ""stealing"" option. I want to plant my own tree.",feature_request,GCash,Google Play (Kaggle public dataset),4,2022-05-06T01:35:41.000Z,strict_rule_relabel
"pangit na ng gcash app, daming ng error. di na tulad ng dati, may mga nafa faid na din na mga cashout ko galing sa mga earning apps ko.......................................... wag nyu na i download guyz, mag sisi lng kau.......................................................................................................................................................................................................................................................................................",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-12T05:48:35.000Z,strict_rule_relabel
"As of now trouble I cant cash out, what is the problem",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2023-10-12T06:19:57.000Z,strict_rule_relabel
My son send money to bpi from gcash unfortunately he is scammer my son reported the incident thru email since your no.2882 cannot be reach till now no reply from gcash,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2021-09-11T04:51:48.000Z,strict_rule_relabel
"please add on buy load ML10 for TM and TNT user , please please",feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-06T05:33:25.000Z,strict_rule_relabel
Lot of transaction failure. The latest one is a gcredit transaction. They already deducted it but there was no meralco load came. So we decided to do 2nd attempt and it was successful. But the point is they deducted me twice but I only got 1 successful service. There was no sms nor confirmation that it was successful but they said in my escalation that it was successful and ask mo to contact the biller. Like they don't want to help resolve the problem! Waste of money! Waste of time!,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-15T02:56:50.000Z,strict_rule_relabel
error cash out from CIMB,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2023-10-12T11:18:57.000Z,strict_rule_relabel
dear gcash why did you let my gcash account be deducted from google playstore as well as gcash can the scammer enter I hope the 626.99 that was taken from me can be returned,feature_request,GCash,Google Play (Kaggle public dataset),5,2021-09-11T05:36:48.000Z,strict_rule_relabel
I hope the next update will allow the student I.D to be used as verification I.D.,feature_request,GCash,Google Play (Kaggle public dataset),2,2022-05-08T13:38:18.000Z,strict_rule_relabel
I updated my gcash already ang problema ko ngayun is hindi ako maka scan ng QR code dahil kapag pinipindut ko yung apload QR code to scan naglalog out siya...sana hindi nalang kayo nagpaupdate kung ganito din lng pala kalalabasan...,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-16T05:40:35.000Z,strict_rule_relabel
Experience error. I cant use send money coz of some error,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-12T12:58:53.000Z,strict_rule_relabel
"Please bring back the old feature, I can't load without choosing between regular or registered already.",feature_request,GCash,Google Play (Kaggle public dataset),2,2022-05-16T04:13:30.000Z,strict_rule_relabel
i can't download this app.. what happened? i can't cash out my money because it's has an error to download.. please response me quickly.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-13T03:06:17.000Z,strict_rule_relabel
I'll say your verification system is the most negativity rated I seen hope u fix that. Please add barangay ID most use ID inthe Philippines it keep blowing my mind that it don't have a barangay ID option,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-05-17T14:00:46.000Z,strict_rule_relabel
"The loading screen is slow. It keeps on asking to connect to my location which I repeatedly declined. When starting the QR scanner it usually hangs up or lags. When I generate a QR code and rename it to a different business name, it requires to place at least 1.00 in the amount despite it being ""optional"". The load The Lucky Load promo oftentimes lags or does not present the tickets available and ends up getting expired. Fix these.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-17T05:33:10.000Z,strict_rule_relabel
bakit dina maopen ang app nio?? ka cash in para ipMbayad tapos di magagamit ni walang error message... inunstall ko and install ang app wala pa din,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-13T04:07:42.000Z,strict_rule_relabel
It's okay to use but when it comes about when the person is being scammed they don't refund immediately even there's already a proof.,payment_failure,GCash,Google Play (Kaggle public dataset),3,2021-09-11T21:43:24.000Z,strict_rule_relabel
ive been trying to verified my account but it always says that i need to resend it why???? My picture in my personal documents that you said need to provide is clear i hope you will fix this soon. And i want to suggest to please in verification valid id please add the NBI ID,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-05-17T14:32:52.000Z,strict_rule_relabel
"I can't log in my own phone number, but when I log in my mom's phone number we could access it. Going to uninstall it bcos it has no use for me.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-08-01T00:05:33.000Z,strict_rule_relabel
"1 star because when the code is entered, ""submit a ticket"" will appear, it's always like that and then I did try it the next day, it will appear again. I hope you could fix it.",feature_request,GCash,Google Play (Kaggle public dataset),1,2022-05-19T03:00:40.000Z,strict_rule_relabel
"After the update, I cant pay via QR code. Which is a HUGE problem for online payments. Disappointing.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-19T06:38:27.000Z,strict_rule_relabel
"I love this app. This app is eazy to way to pay a bill or to recharge in games. But i have a little problem, it is if I everytime I open the app, sometimes isn't open. I don't know what is that; but is says ""Something went wrong."".",payment_failure,GCash,Google Play (Kaggle public dataset),4,2023-04-20T03:49:27.000Z,strict_rule_relabel
What happend gcash... I want to cash out but the problem i cant open my gcash,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-15T11:33:51.000Z,strict_rule_relabel
Please allow ID student to verified,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-19T10:26:01.000Z,strict_rule_relabel
Gcash is not good in every update I'm so very disappointed.every time that i login my account well it's ok but when i try to send money something went rong.please fixed this issues for the sake of your clients gcash.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-15T12:07:35.000Z,strict_rule_relabel
customer's support for bill payment is frustratingly. error problems for almost a year not solved. Delayed pa ang response.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-24T03:13:09.000Z,strict_rule_relabel
I cannot login because I'm 13 yrs old,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-08-01T07:07:35.000Z,strict_rule_relabel
Before it's very fast and convenience if u needed to send money fast.. But for now I have a problems I can't open it my Gcash apps even in other units of cellphone.. Wat happened I have a money in my account to use..but y like this.. Pls fixed Gcash apps so that I can open my Gcash apps and I need to send money to my family.. Thanks,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2023-10-15T15:27:03.000Z,strict_rule_relabel
Recently having problem with bpi cashin. Almost a month cannot use the functionality,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-15T23:27:36.000Z,strict_rule_relabel
Please add additional partners for gsave.,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-23T00:04:54.000Z,strict_rule_relabel
"Very unreliable and many time it freezes despite having excellent internet connection. Moreover, the devs focuses more on the look and feel of the app rather than fixing the bugs. Lastly, my overall experience of the app is very frustrating as it not working when you needed it the most. To the devs and the people behind this app, Globe. Please, fix the bugs since there are people like me who like to cash out but can't due to your app not working properly.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-16T02:42:27.000Z,strict_rule_relabel
"Im not going to recommend this application, theres a lot of errors. Im encashing my money awhile ago but when im verifying my account theres a huge problem pop uping and 4 hours to be exact im waiting the text message but i dont recieve anything. PLEASE FIXED YOUR APP.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-08-01T10:23:27.000Z,strict_rule_relabel
I can't cash out my money. Error always.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-16T07:53:31.000Z,strict_rule_relabel
Please include PWD ID in you ID's because i lost all mu ID's when i lost my wallet and now i have stroke and only PWD ID is all i have thank you,feature_request,GCash,Google Play (Kaggle public dataset),3,2022-05-25T01:54:59.000Z,strict_rule_relabel
"Very Inconvinient when I'm trying to pay my bills, I always getting an error even though all of the information is correct. Will not recommend this app I'll better switch to maya. I'm done with gcash app.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-27T11:09:13.000Z,strict_rule_relabel
PUTANGINA WHY MY GCASH IS ALWAYS DISAPPEARING. I NEED TO CASHOUT MY 11K RIGHT NOW THEN SUDDENLY MY GCASH APP IS MISSING. BUT WHEN I CHECKED IT IN MY APP MANAGEMENT ITS THERE. BUT STILL CANT OPEN IT.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-16T09:20:44.000Z,strict_rule_relabel
Suggestion hope we can use gcredit in some online payments apps store.,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-25T04:09:01.000Z,strict_rule_relabel
"Please fix the disappearing money already. Also, when I pay bills I get an error message but the transaction gets deducted from my wallet. On the other hand, it's useful for cashless transactions.",payment_failure,GCash,Google Play (Kaggle public dataset),3,2023-04-29T00:46:29.000Z,strict_rule_relabel
"Got a problem with gcash after updating , can't transfer to bank or even buy a load. WILL YOU PLEASE FIX THIS PROBLEM?!!!",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-17T04:36:26.000Z,strict_rule_relabel
"Suggestion, can you please add a choice when there is an update? For example is when were in a rush or we need to pay something asap then therere a sudden update. Please put an option such as update later, it is more convenient for the users.",feature_request,GCash,Google Play (Kaggle public dataset),3,2022-05-25T08:11:47.000Z,strict_rule_relabel
I hope gcash will include crypto trading with lowest fees.,feature_request,GCash,Google Play (Kaggle public dataset),3,2022-05-26T00:17:34.000Z,strict_rule_relabel
Slow as heck and everytime I pay using qr code it always has its problem even if I have a good connection,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-04-29T12:26:59.000Z,strict_rule_relabel
"What the hell?????????????? Fix this problem!!! Everytime I send money, it always says ERROR.. OUTANG INA",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2023-10-18T01:17:11.000Z,strict_rule_relabel
"Keeps on error log in, no text message for received cash in.",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2023-10-18T07:24:08.000Z,strict_rule_relabel
"Can't cash in recently with my online bank. It will always have an error message, and will ask you to try again later. For a few months now. Ridiculous!",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-18T08:16:48.000Z,strict_rule_relabel
always doing the paypal-gcash maintenance during pay day/week which delays my bills. to say I am disappointed is an understatement. out of all the days in a month and they never fail to choose pay day/week to do their maintenance.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-02T03:03:22.000Z,strict_rule_relabel
"It mention to get fully verified in just 5 minutes, but it takes me 24 hours now and no clear status for my account application. Also unable to verify my email for a reason of not sending any verification code to my email.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2020-08-02T11:56:38.000Z,strict_rule_relabel
Can you please include STUDENT'S ID in verification process??? It is so hard to use gcash without any id other than student's id,feature_request,GCash,Google Play (Kaggle public dataset),1,2022-05-26T11:59:26.000Z,strict_rule_relabel
"Everytime you ask us to update,the app gets really frustrating to use, keeps on having error, I can't even send money! What's the point of updating if it only keeps getting worse !",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-19T05:07:26.000Z,strict_rule_relabel
I in joy this app In so very emportan to please allow me to use this app and please help me to use this app.,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-26T21:30:57.000Z,strict_rule_relabel
Lagi nlng error jusme d nako naka cash out ng maayos. Ayusin nyo to!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-20T08:48:57.000Z,strict_rule_relabel
I got banned for suspicious activity wow ok the only thing i ever did was buy something in a game and you call that suspicious?? Thats bs,security_concern,GCash,Google Play (Kaggle public dataset),1,2021-09-19T06:00:16.000Z,strict_rule_relabel
Please include province of davao oriental for buying gcash mastercard.,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-27T06:40:04.000Z,strict_rule_relabel
i cannot log in right now how can i place my mpin please help,account_access_issue,GCash,Google Play (Kaggle public dataset),5,2020-08-03T02:24:56.000Z,strict_rule_relabel
Noong last na hindi ko pa na update ang gcash app very good pero noong nag ask na sya ng update nagluko na ni hindi ko ma open at ang problema pa ay ting bayadng bills at di ko ko ma open sana ma ok na ito kasi bago pa ako nka cash inn at di na ma open at sana di na kayo palagi ask update kasi ok nman yong app nga ang laki ng problema hindi bills at nka cash in na ako e ano gagawin ilan ulit ko nang na uninstall ang app tsaka balik download di parin ma open,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2023-10-21T01:30:01.000Z,strict_rule_relabel
I hope gcash allow overseas users to use the phone number in existing country,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-27T08:33:37.000Z,strict_rule_relabel
"Ang tagal dumating ng mga request ko na past transactions,yung ibang issue hindi naman nreresolve tagal din sumagot sa live agent. Ngayon gusto niyo mag update??? Panay error pag may magpapa cash in",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-22T11:16:26.000Z,strict_rule_relabel
"Dpat kasuhan lahat ng Gcash ang gumamit ng app para mkpanloko,, sablay sa security ng user,, suki sa scammer yung app,,kulang sa action Gcash kahit may report ng fraudulent activity",security_concern,GCash,Google Play (Kaggle public dataset),1,2021-09-20T11:05:24.000Z,strict_rule_relabel
FIX YOUR FACE RECOGNITION GLOBE!!! DOUBLE SAFE LOG IN IS GOOD BUT FIX THAT FACE SCAN!!! I'M UNABLE TO PAY MY BILLS FOR 24 HOURS BECAUSE OF THAT FAILED SCANS!!!,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-10T00:58:03.000Z,strict_rule_relabel
I'd been using gcash for almost 6 years now.. but just now . I can't update my Gcash. Idk what happened but. Can you please help me because I have transactions under my gcash. And now I can't even open and send money to someone because I need to update it. But it's not working when I am updating the app.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-23T02:28:10.000Z,strict_rule_relabel
"Trying to open how many time but too hard to move forward , I hope I could do this perfectly now.",feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-29T08:15:12.000Z,strict_rule_relabel
"Pay bills transaction problems always fail. Also, news reported that gcash is having technical issues with scammers, members losing money and scammers. For a company with huge resources, they sure are doing a great job of making their users lose money.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-10T02:06:17.000Z,strict_rule_relabel
I can't update my gcash I need to cash out urgentLy needed please do something about this problem ...im. looking forward for the fastest result as I need to use my account,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-23T02:29:08.000Z,strict_rule_relabel
Bwisit na tech support nyo. kailangan nmin mag cash in at cash out pero di magawa kase server error. mga bobo.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-23T06:21:12.000Z,strict_rule_relabel
"Please bring back load to GCash, needing to go to a 7/11 everytime to cash in is so tedious and going to a local store to buy load is so much easier.",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-05-30T05:25:25.000Z,strict_rule_relabel
"I want to use bank transfer but it said that there is maintenance. You just do maintenance the entire app a day ago and you skipped it? Mostly, you do maintenance during rush hours? Can't recommend it as the best money transaction for now. You should fix issue immediately.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-05-10T11:24:13.000Z,strict_rule_relabel
The worst experience ever. No physical technical support. I failed to cash out my money right away because staff from Villarica said it will take 7 days (1 week) for it to be fully verified.,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2023-10-23T08:11:26.000Z,strict_rule_relabel
Subrang dali talaga ng transaction kahit yung cash in at cash out sa transfer bank din ok din subrang 101% na legit di scam promise magandang app Ang GCASH,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2021-09-22T12:00:51.000Z,strict_rule_relabel
Easy way to use this apps. But please add some bonuses that helps our way!,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-05-31T15:36:12.000Z,strict_rule_relabel
Gcash please fix this issue I need to pay my bills. Gcash account can't open as of now.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-13T02:29:02.000Z,strict_rule_relabel
Please include Voter's Certificate.,feature_request,GCash,Google Play (Kaggle public dataset),5,2022-06-01T10:14:13.000Z,strict_rule_relabel
"It's good so far but I can get little request, I can't verified my account due to lack of id. I only have TIN number ID. I hope you can add it too as option. Getting national id is hectic as they don't issue easily. I wanted to save to gcash but I'm not able because it's not verified. Please reconsider TIN number to be added in the list of option. Thank you",feature_request,GCash,Google Play (Kaggle public dataset),4,2022-06-04T06:52:03.000Z,strict_rule_relabel
What happen to you gcash it is hard to open emergeny cash out huhuhu i dont like this app a lot of problem,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-23T12:34:41.000Z,strict_rule_relabel
"I am just kind of disappointed. Could you please allow 18 years old and above to validate their account using school ID? We don't have any valid IDs available except school ID. Our national ID is not yet in our hands, especially that we are living in a province and we're not sure when will the government take action about distributing national IDs o far flung areas.",feature_request,GCash,Google Play (Kaggle public dataset),1,2022-06-05T16:43:28.000Z,strict_rule_relabel
internal server error. seriously? i need to cash out come on gcash you need to fix this please,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-23T13:46:15.000Z,strict_rule_relabel
"2 star pra sa laging problema, hirap mag change number always loading. Our money is not safe pag may nag report na scammer ung number which is pano nmn ung side namin di namin ma explain bigla nlng banned ung account without notice? Last is lagi maintenance, di timely magamit madalas nlng ung maintenance. Sana maayos po kasi we trust gcash for a long time. 2 star for kyc is strictly concern.",security_concern,GCash,Google Play (Kaggle public dataset),2,2021-09-23T07:49:57.000Z,strict_rule_relabel
Please include City/Municipal IDs to the valid IDs for account verification,feature_request,GCash,Google Play (Kaggle public dataset),4,2022-06-05T19:33:38.000Z,strict_rule_relabel
i cant open my account it says went something wrong..your apps is that has a problem..cant pay may gloan because i cant open my account..everyday theres a penalty increase..,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-15T02:51:55.000Z,strict_rule_relabel
Napakadaming bugs at error sa gxash ngayon di din makapag cash in sa bpi tru gcash,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-24T11:12:55.000Z,strict_rule_relabel
qr code/scanning feature is not working!!!!!!,payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-15T11:49:17.000Z,strict_rule_relabel
I have been encountering the same problem of not being able to use bank transfer.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-25T04:41:01.000Z,strict_rule_relabel
Verification process suck. It is already 2 weeks but my verification is still in progress. Unlike before that would only take a day to verify your account. I think paymaya would be better.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2022-06-06T06:22:18.000Z,strict_rule_relabel
"too much of a hassle. after the issue with east west, it never worked until now. i have bills to pay where gcash is my only mode of payment. gcash users here on my area are having the same issue. useless ticketing system. my issue is not even on the choices. when u choose the nearest one to your issue, it will create the ticket but obviously will not check the uploaded error image ang will give u wrong resolution. kindly fix this please",payment_failure,GCash,Google Play (Kaggle public dataset),1,2023-05-16T02:29:23.000Z,strict_rule_relabel
Where's the STUDENT ID option? Im very disappointed. I have a huge amount of money in my account but I can't get it because I can't verify my account. Please fix this!,feature_request,GCash,Google Play (Kaggle public dataset),1,2020-08-05T02:13:45.000Z,strict_rule_relabel
Not good sometimes.transactions delayed and much expensive because we need to pay double in cash in and cash out..better you low or reduce your payment in paying cash in and out.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2023-10-25T22:38:05.000Z,strict_rule_relabel
